100 4950
75 89 97
75 90 88
75 91 17
75 92 8
75 93 81
75 94 45
75 95 22
75 96 15
75 97 36
75 98 16
75 99 31
76 77 93
76 78 61
76 79 43
76 80 62
76 81 12
76 82 24
76 83 22
76 84 81
76 85 65
76 86 32
76 87 77
76 88 84
76 89 57
76 90 91
76 91 56
76 92 46
76 93 50
76 94 98
76 95 46
76 96 28
76 97 55
76 98 67
76 99 31
77 78 91
77 79 15
77 80 39
77 81 64
77 82 94
77 83 39
77 84 51
77 85 61
77 86 100
77 87 36
77 88 79
77 89 33
77 90 72
77 91 57
77 92 28
77 93 94
77 94 73
77 95 3
77 96 87
77 97 88
77 98 24
77 99 2
78 79 13
78 80 24
78 81 10
78 82 23
78 83 61
78 84 63
78 85 45
78 86 24
78 87 12
78 88 18
78 89 89
78 90 43
78 91 72
78 92 22
78 93 55
78 94 22
78 95 41
78 96 89
78 97 22
78 98 97
78 99 29
79 80 36
79 81 5
79 82 66
79 83 17
79 84 57
79 85 22
79 86 56
79 87 83
79 88 42
79 89 37
79 90 63
79 91 77
79 92 95
79 93 66
79 94 13
79 95 50
79 96 35
79 97 69
79 98 23
79 99 99
80 81 37
80 82 23
80 83 94
80 84 11
80 85 82
80 86 18
80 87 82
80 88 60
80 89 52
80 90 68
80 91 100
80 92 53
80 93 48
80 94 40
80 95 28
80 96 87
80 97 3
80 98 44
80 99 11
81 82 65
81 83 50
81 84 49
81 85 75
81 86 87
81 87 30
81 88 58
81 89 59
81 90 71
81 91 81
81 92 96
81 93 89
81 94 100
81 95 71
81 96 82
81 97 98
81 98 58
81 99 77
82 83 98
82 84 13
82 85 27
82 86 64
82 87 65
82 88 19
82 89 70
82 90 52
82 91 18
82 92 19
82 93 36
82 94 19
82 95 22
82 96 77
82 97 24
82 98 5
82 99 62
83 84 78
83 85 8
83 86 101
83 87 27
83 88 46
83 89 23
83 90 69
83 91 53
83 92 30
83 93 8
83 94 88
83 95 66
83 96 61
83 97 101
83 98 100
83 99 76
84 85 59
84 86 98
84 87 27
84 88 16
84 89 27
84 90 57
84 91 27
84 92 96
84 93 1
84 94 25
84 95 25
84 96 88
84 97 7
84 98 29
84 99 67
85 86 74
85 87 47
85 88 54
85 89 94
85 90 19
85 91 90
85 92 41
85 93 20
85 94 32
85 95 20
85 96 58
85 97 93
85 98 47
85 99 90
86 87 22
86 88 41
86 89 32
86 90 3
86 91 17
86 92 81
86 93 14
86 94 52
86 95 18
86 96 12
86 97 77
86 98 17
86 99 20
87 88 92
87 89 39
87 90 28
87 91 101
87 92 41
87 93 64
87 94 24
87 95 57
87 96 57
87 97 91
87 98 83
87 99 97
88 89 98
88 90 97
88 91 74
88 92 40
88 93 36
88 94 9
88 95 15
88 96 79
88 97 99
88 98 62
88 99 12
89 90 37
89 91 61
89 92 56
89 93 82
89 94 25
89 95 45
89 96 37
89 97 49
89 98 30
89 99 43
90 91 88
90 92 11
90 93 46
90 94 43
90 95 13
90 96 44
90 97 71
90 98 38
90 99 68
91 92 86
91 93 39
91 94 8
91 95 79
91 96 30
91 97 91
91 98 84
91 99 45
92 93 9
92 94 11
92 95 53
92 96 43
92 97 97
92 98 84
92 99 38
93 94 31
93 95 35
93 96 41
93 97 10
93 98 89
93 99 22
94 95 92
94 96 35
94 97 101
94 98 62
94 99 32
95 96 30
95 97 95
95 98 19
95 99 15
96 97 79
96 98 84
96 99 69
97 98 67
97 99 71
98 99 36
